Retired point with ll = -21006.50656314233; accept = 0.18181818181818182; next nmcmc = 110
Retired point with ll = -21006.505235041364; accept = 0.11818181818181818; next nmcmc = 110
Retired point with ll = -21006.50508739245; accept = 0.12727272727272726; next nmcmc = 110
Retired point with ll = -21006.50471000211; accept = 0.20909090909090908; next nmcmc = 110
Retired point with ll = -21006.501164995414; accept = 0.2; next nmcmc = 110
Retired point with ll = -21006.500291805154; accept = 0.16363636363636364; next nmcmc = 110
Retired point with ll = -21006.499832873706; accept = 0.20909090909090908; next nmcmc = 110
Retired point with ll = -21006.499759466107; accept = 0.19090909090909092; next nmcmc = 110
Retired point with ll = -21006.498864679455; accept = 0.15454545454545454; next nmcmc = 110
Retired point with ll = -21006.497150412164; accept = 0.10909090909090909; next nmcmc = 110
Retired point with ll = -21006.493928816923; accept = 0.17272727272727273; next nmcmc = 110
Retired point with ll = -21006.493755922518; accept = 0.14545454545454545; next nmcmc = 110
Retired point with ll = -21006.492397271475; accept = 0.11818181818181818; next nmcmc = 110
Retired point with ll = -21006.49094016704; accept = 0.17272727272727273; next nmcmc = 110
Retired point with ll = -21006.490097091228; accept = 0.17272727272727273; next nmcmc = 110
Retired point with ll = -21006.48994016083; accept = 0.16363636363636364; next nmcmc = 110
Retired point with ll = -21006.48969769163; accept = 0.16363636363636364; next nmcmc = 110
Retired point with ll = -21006.489604473893; accept = 0.21818181818181817; next nmcmc = 110
Retired point with ll = -21006.489261313505; accept = 0.2; next nmcmc = 110
Retired point with ll = -21006.486251656628; accept = 0.18181818181818182; next nmcmc = 110
Retired point with ll = -21006.48430831063; accept = 0.21818181818181817; next nmcmc = 110
Retired point with ll = -21006.48273108902; accept = 0.15454545454545454; next nmcmc = 110
Retired point with ll = -21006.47930936539; accept = 0.16363636363636364; next nmcmc = 110
Retired point with ll = -21006.478015178214; accept = 0.11818181818181818; next nmcmc = 110
Retired point with ll = -21006.477252583165; accept = 0.20909090909090908; next nmcmc = 110
Retired point with ll = -21006.47657535097; accept = 0.20909090909090908; next nmcmc = 110
Retired point with ll = -21006.476014116794; accept = 0.11818181818181818; next nmcmc = 110
Retired point with ll = -21006.47504163343; accept = 0.32727272727272727; next nmcmc = 110
Retired point with ll = -21006.472195568513; accept = 0.18181818181818182; next nmcmc = 110
Retired point with ll = -21006.472032197926; accept = 0.13636363636363635; next nmcmc = 110
Retired point with ll = -21006.470932050986; accept = 0.17272727272727273; next nmcmc = 110
Retired point with ll = -21006.46990584481; accept = 0.15454545454545454; next nmcmc = 110
Retired point with ll = -21006.469517586127; accept = 0.19090909090909092; next nmcmc = 110
Retired point with ll = -21006.469061940177; accept = 0.10909090909090909; next nmcmc = 110
Retired point with ll = -21006.468164978665; accept = 0.17272727272727273; next nmcmc = 110
Retired point with ll = -21006.467359140566; accept = 0.14545454545454545; next nmcmc = 110
Retired point with ll = -21006.46716484301; accept = 0.1; next nmcmc = 110
Retired point with ll = -21006.465933217998; accept = 0.14545454545454545; next nmcmc = 110
Retired point with ll = -21006.465841889432; accept = 0.2545454545454545; next nmcmc = 110
Retired point with ll = -21006.46554091953; accept = 0.16363636363636364; next nmcmc = 110
Retired point with ll = -21006.464375566124; accept = 0.16363636363636364; next nmcmc = 110
Retired point with ll = -21006.462003104185; accept = 0.16363636363636364; next nmcmc = 110
Retired point with ll = -21006.46186498901; accept = 0.10909090909090909; next nmcmc = 111
Retired point with ll = -21006.461634705352; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.461076673986; accept = 0.1981981981981982; next nmcmc = 110
Retired point with ll = -21006.45953251668; accept = 0.17272727272727273; next nmcmc = 110
Retired point with ll = -21006.459101914323; accept = 0.22727272727272727; next nmcmc = 110
Retired point with ll = -21006.458926255367; accept = 0.17272727272727273; next nmcmc = 110
Retired point with ll = -21006.458121426847; accept = 0.2; next nmcmc = 110
Retired point with ll = -21006.457594795233; accept = 0.17272727272727273; next nmcmc = 110
Retired point with ll = -21006.456351891706; accept = 0.14545454545454545; next nmcmc = 110
Retired point with ll = -21006.45607265255; accept = 0.19090909090909092; next nmcmc = 110
Retired point with ll = -21006.45479198566; accept = 0.18181818181818182; next nmcmc = 110
Retired point with ll = -21006.453963749816; accept = 0.20909090909090908; next nmcmc = 110
Retired point with ll = -21006.4526368061; accept = 0.20909090909090908; next nmcmc = 110
Retired point with ll = -21006.45038487618; accept = 0.13636363636363635; next nmcmc = 110
Retired point with ll = -21006.447633724987; accept = 0.2; next nmcmc = 110
Retired point with ll = -21006.444783930652; accept = 0.17272727272727273; next nmcmc = 110
Retired point with ll = -21006.442533523597; accept = 0.1; next nmcmc = 110
Retired point with ll = -21006.442122000244; accept = 0.23636363636363636; next nmcmc = 110
Retired point with ll = -21006.442025423057; accept = 0.20909090909090908; next nmcmc = 110
Retired point with ll = -21006.438444313746; accept = 0.16363636363636364; next nmcmc = 110
Retired point with ll = -21006.436355858954; accept = 0.22727272727272727; next nmcmc = 110
Retired point with ll = -21006.435721437945; accept = 0.18181818181818182; next nmcmc = 110
Retired point with ll = -21006.435473654292; accept = 0.2; next nmcmc = 110
Retired point with ll = -21006.43539580192; accept = 0.17272727272727273; next nmcmc = 110
Retired point with ll = -21006.433999125325; accept = 0.1; next nmcmc = 110
Retired point with ll = -21006.433032631696; accept = 0.17272727272727273; next nmcmc = 110
Retired point with ll = -21006.432712270434; accept = 0.24545454545454545; next nmcmc = 110
Retired point with ll = -21006.429017062474; accept = 0.15454545454545454; next nmcmc = 110
Retired point with ll = -21006.427479589885; accept = 0.17272727272727273; next nmcmc = 110
Retired point with ll = -21006.42431329066; accept = 0.12727272727272726; next nmcmc = 110
Retired point with ll = -21006.423652430556; accept = 0.2727272727272727; next nmcmc = 110
Retired point with ll = -21006.42313892567; accept = 0.2; next nmcmc = 110
Retired point with ll = -21006.42285968315; accept = 0.14545454545454545; next nmcmc = 110
Retired point with ll = -21006.422183898696; accept = 0.15454545454545454; next nmcmc = 110
Retired point with ll = -21006.421556260353; accept = 0.13636363636363635; next nmcmc = 110
Retired point with ll = -21006.419920779103; accept = 0.24545454545454545; next nmcmc = 110
Retired point with ll = -21006.419733285373; accept = 0.10909090909090909; next nmcmc = 110
Retired point with ll = -21006.41968040176; accept = 0.10909090909090909; next nmcmc = 110
Retired point with ll = -21006.418052407043; accept = 0.21818181818181817; next nmcmc = 110
Retired point with ll = -21006.41715108272; accept = 0.07272727272727272; next nmcmc = 111
Retired point with ll = -21006.41693802841; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.41635020318; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.41613250343; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.41609289937; accept = 0.0990990990990991; next nmcmc = 111
Retired point with ll = -21006.416073653316; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.415225155368; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.414956627206; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.412537787397; accept = 0.10810810810810811; next nmcmc = 111
Retired point with ll = -21006.40813013484; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.407943053844; accept = 0.23423423423423423; next nmcmc = 111
Retired point with ll = -21006.407692575824; accept = 0.22522522522522523; next nmcmc = 111
Retired point with ll = -21006.40519371565; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.40186710972; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.39669744132; accept = 0.21621621621621623; next nmcmc = 111
Retired point with ll = -21006.395378067442; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.39321261038; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.391875855817; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.39062210428; accept = 0.09009009009009009; next nmcmc = 111
Retired point with ll = -21006.389543010147; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.388007510588; accept = 0.25225225225225223; next nmcmc = 111
Retired point with ll = -21006.387389702562; accept = 0.2072072072072072; next nmcmc = 111
Retired point with ll = -21006.385998177888; accept = 0.21621621621621623; next nmcmc = 111
Retired point with ll = -21006.38583259464; accept = 0.0990990990990991; next nmcmc = 111
Retired point with ll = -21006.385238945884; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.383920690267; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.383544120254; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.38307075377; accept = 0.17117117117117117; next nmcmc = 111
Retired point with ll = -21006.38251850825; accept = 0.10810810810810811; next nmcmc = 111
Retired point with ll = -21006.382484147656; accept = 0.24324324324324326; next nmcmc = 111
Retired point with ll = -21006.382170705623; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.38130080101; accept = 0.2072072072072072; next nmcmc = 111
Retired point with ll = -21006.379906706075; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.378876607316; accept = 0.17117117117117117; next nmcmc = 111
Retired point with ll = -21006.378457919458; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.376155601803; accept = 0.17117117117117117; next nmcmc = 111
Retired point with ll = -21006.3738394994; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.373259552216; accept = 0.09009009009009009; next nmcmc = 111
Retired point with ll = -21006.37271028183; accept = 0.17117117117117117; next nmcmc = 111
Retired point with ll = -21006.367938311734; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.366273876578; accept = 0.26126126126126126; next nmcmc = 111
Retired point with ll = -21006.365781362867; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.364866605407; accept = 0.10810810810810811; next nmcmc = 111
Retired point with ll = -21006.36472289055; accept = 0.21621621621621623; next nmcmc = 111
Retired point with ll = -21006.36367995479; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.363247268026; accept = 0.11711711711711711; next nmcmc = 111
Retired point with ll = -21006.3626883025; accept = 0.17117117117117117; next nmcmc = 111
Retired point with ll = -21006.36158171275; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.361155523486; accept = 0.12612612612612611; next nmcmc = 111
Retired point with ll = -21006.360170339696; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.35803052585; accept = 0.2072072072072072; next nmcmc = 111
Retired point with ll = -21006.3573078839; accept = 0.2072072072072072; next nmcmc = 111
Retired point with ll = -21006.35555894625; accept = 0.2072072072072072; next nmcmc = 111
Retired point with ll = -21006.354676164538; accept = 0.2072072072072072; next nmcmc = 111
Retired point with ll = -21006.35396379667; accept = 0.23423423423423423; next nmcmc = 111
Retired point with ll = -21006.353435433528; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.35229532016; accept = 0.24324324324324326; next nmcmc = 111
Retired point with ll = -21006.34902620244; accept = 0.26126126126126126; next nmcmc = 110
Retired point with ll = -21006.34870117208; accept = 0.17272727272727273; next nmcmc = 110
Retired point with ll = -21006.34825228747; accept = 0.13636363636363635; next nmcmc = 110
Retired point with ll = -21006.347939100375; accept = 0.16363636363636364; next nmcmc = 110
Retired point with ll = -21006.347544123033; accept = 0.16363636363636364; next nmcmc = 110
Retired point with ll = -21006.34664772699; accept = 0.21818181818181817; next nmcmc = 110
Retired point with ll = -21006.346603704667; accept = 0.21818181818181817; next nmcmc = 110
Retired point with ll = -21006.345821114453; accept = 0.21818181818181817; next nmcmc = 110
Retired point with ll = -21006.34517294007; accept = 0.16363636363636364; next nmcmc = 110
Retired point with ll = -21006.343824740816; accept = 0.18181818181818182; next nmcmc = 110
Retired point with ll = -21006.342976135154; accept = 0.13636363636363635; next nmcmc = 110
Retired point with ll = -21006.34122473861; accept = 0.16363636363636364; next nmcmc = 110
Retired point with ll = -21006.34108678458; accept = 0.16363636363636364; next nmcmc = 110
Retired point with ll = -21006.340987864278; accept = 0.19090909090909092; next nmcmc = 110
Retired point with ll = -21006.340118628945; accept = 0.09090909090909091; next nmcmc = 111
Retired point with ll = -21006.33962246147; accept = 0.2702702702702703; next nmcmc = 110
Retired point with ll = -21006.339446853395; accept = 0.19090909090909092; next nmcmc = 110
Retired point with ll = -21006.33778634931; accept = 0.10909090909090909; next nmcmc = 111
Retired point with ll = -21006.333496296178; accept = 0.22522522522522523; next nmcmc = 110
Retired point with ll = -21006.330232154618; accept = 0.14545454545454545; next nmcmc = 110
Retired point with ll = -21006.329789094783; accept = 0.13636363636363635; next nmcmc = 111
Retired point with ll = -21006.32958545704; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.328256794284; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.32802727976; accept = 0.05405405405405406; next nmcmc = 111
Retired point with ll = -21006.32768546817; accept = 0.17117117117117117; next nmcmc = 111
Retired point with ll = -21006.32459630432; accept = 0.11711711711711711; next nmcmc = 111
Retired point with ll = -21006.32409533322; accept = 0.14414414414414414; next nmcmc = 111
Retired point with ll = -21006.322402985967; accept = 0.10810810810810811; next nmcmc = 111
Retired point with ll = -21006.32169547365; accept = 0.08108108108108109; next nmcmc = 111
Retired point with ll = -21006.31998515166; accept = 0.14414414414414414; next nmcmc = 111
Retired point with ll = -21006.319454184322; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.31856546479; accept = 0.2702702702702703; next nmcmc = 111
Retired point with ll = -21006.317721830535; accept = 0.24324324324324326; next nmcmc = 111
Retired point with ll = -21006.31698937537; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.316426436486; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.315629309232; accept = 0.24324324324324326; next nmcmc = 111
Retired point with ll = -21006.3151750191; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.31482485768; accept = 0.14414414414414414; next nmcmc = 111
Retired point with ll = -21006.31447520658; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.313557181937; accept = 0.26126126126126126; next nmcmc = 111
Retired point with ll = -21006.313188636712; accept = 0.13513513513513514; next nmcmc = 111
Retired point with ll = -21006.312077274237; accept = 0.2072072072072072; next nmcmc = 111
Retired point with ll = -21006.309947802918; accept = 0.22522522522522523; next nmcmc = 111
Retired point with ll = -21006.3094728693; accept = 0.2072072072072072; next nmcmc = 111
Retired point with ll = -21006.306167053426; accept = 0.17117117117117117; next nmcmc = 111
Retired point with ll = -21006.30548468232; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.30533269711; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.304593430705; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.30430263154; accept = 0.10810810810810811; next nmcmc = 111
Retired point with ll = -21006.30182450399; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.300196282158; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.30014126327; accept = 0.24324324324324326; next nmcmc = 111
Retired point with ll = -21006.29920837211; accept = 0.2072072072072072; next nmcmc = 111
Retired point with ll = -21006.295582173807; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.29497848362; accept = 0.22522522522522523; next nmcmc = 111
Retired point with ll = -21006.294686874968; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.29386797313; accept = 0.13513513513513514; next nmcmc = 111
Retired point with ll = -21006.293162266342; accept = 0.25225225225225223; next nmcmc = 111
Retired point with ll = -21006.293109589085; accept = 0.2072072072072072; next nmcmc = 111
Retired point with ll = -21006.292647596085; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.292574305444; accept = 0.12612612612612611; next nmcmc = 111
Retired point with ll = -21006.29194671973; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.289954716405; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.289845138523; accept = 0.2072072072072072; next nmcmc = 111
Retired point with ll = -21006.289250221867; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.287291030832; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.287289692013; accept = 0.21621621621621623; next nmcmc = 111
Retired point with ll = -21006.28637879959; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.28516893475; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.28440290515; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.28319980015; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.283075036787; accept = 0.09009009009009009; next nmcmc = 111
Retired point with ll = -21006.28297887913; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.28186782746; accept = 0.10810810810810811; next nmcmc = 111
Retired point with ll = -21006.280927609347; accept = 0.14414414414414414; next nmcmc = 111
Retired point with ll = -21006.279972195447; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.27909481617; accept = 0.13513513513513514; next nmcmc = 111
Retired point with ll = -21006.277830553852; accept = 0.22522522522522523; next nmcmc = 111
Retired point with ll = -21006.27751815675; accept = 0.0990990990990991; next nmcmc = 111
Retired point with ll = -21006.277291929935; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.27588024254; accept = 0.14414414414414414; next nmcmc = 111
Retired point with ll = -21006.275513864686; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.27533231654; accept = 0.12612612612612611; next nmcmc = 111
Retired point with ll = -21006.272434794606; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.271932109994; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.270702920676; accept = 0.23423423423423423; next nmcmc = 111
Retired point with ll = -21006.26873074499; accept = 0.22522522522522523; next nmcmc = 111
Retired point with ll = -21006.26823257371; accept = 0.22522522522522523; next nmcmc = 111
Retired point with ll = -21006.264905749205; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.26461743965; accept = 0.13513513513513514; next nmcmc = 111
Retired point with ll = -21006.263298488255; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.261200404624; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.2607153254; accept = 0.12612612612612611; next nmcmc = 111
Retired point with ll = -21006.2585858306; accept = 0.12612612612612611; next nmcmc = 111
Retired point with ll = -21006.25782872887; accept = 0.26126126126126126; next nmcmc = 111
Retired point with ll = -21006.25638587527; accept = 0.17117117117117117; next nmcmc = 111
Retired point with ll = -21006.254967081204; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.254049263596; accept = 0.22522522522522523; next nmcmc = 111
Retired point with ll = -21006.253331847558; accept = 0.09009009009009009; next nmcmc = 111
Retired point with ll = -21006.2510523505; accept = 0.25225225225225223; next nmcmc = 111
Retired point with ll = -21006.25085059793; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.249214972133; accept = 0.17117117117117117; next nmcmc = 111
Retired point with ll = -21006.24794732852; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.247767994533; accept = 0.14414414414414414; next nmcmc = 111
Retired point with ll = -21006.24684296156; accept = 0.2702702702702703; next nmcmc = 111
Retired point with ll = -21006.245194129166; accept = 0.10810810810810811; next nmcmc = 111
Retired point with ll = -21006.24432136749; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.24392002239; accept = 0.26126126126126126; next nmcmc = 111
Retired point with ll = -21006.24282784334; accept = 0.13513513513513514; next nmcmc = 111
Retired point with ll = -21006.241092871125; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.23839958491; accept = 0.12612612612612611; next nmcmc = 111
Retired point with ll = -21006.23806772453; accept = 0.11711711711711711; next nmcmc = 111
Retired point with ll = -21006.23728479546; accept = 0.0990990990990991; next nmcmc = 111
Retired point with ll = -21006.235460224252; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.232230108115; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.23220107062; accept = 0.05405405405405406; next nmcmc = 111
Retired point with ll = -21006.231474551612; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.23054285446; accept = 0.10810810810810811; next nmcmc = 111
Retired point with ll = -21006.229952266258; accept = 0.10810810810810811; next nmcmc = 111
Retired point with ll = -21006.229109144508; accept = 0.21621621621621623; next nmcmc = 111
Retired point with ll = -21006.228320155667; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.22774314823; accept = 0.2072072072072072; next nmcmc = 111
Retired point with ll = -21006.22770923855; accept = 0.2072072072072072; next nmcmc = 111
Retired point with ll = -21006.22739749519; accept = 0.23423423423423423; next nmcmc = 111
Retired point with ll = -21006.22642391176; accept = 0.0990990990990991; next nmcmc = 111
Retired point with ll = -21006.226353290596; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.226183706523; accept = 0.2072072072072072; next nmcmc = 111
Retired point with ll = -21006.22509606135; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.22037548949; accept = 0.0990990990990991; next nmcmc = 111
Retired point with ll = -21006.220338958974; accept = 0.2072072072072072; next nmcmc = 111
Retired point with ll = -21006.219513881875; accept = 0.2072072072072072; next nmcmc = 111
Retired point with ll = -21006.21858063579; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.217956150344; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.217921119543; accept = 0.10810810810810811; next nmcmc = 111
Retired point with ll = -21006.217671477403; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.21739023705; accept = 0.27927927927927926; next nmcmc = 111
Retired point with ll = -21006.215396802254; accept = 0.12612612612612611; next nmcmc = 111
Retired point with ll = -21006.21428620946; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.212348491885; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.211477821504; accept = 0.14414414414414414; next nmcmc = 111
Retired point with ll = -21006.2103469922; accept = 0.13513513513513514; next nmcmc = 111
Retired point with ll = -21006.206931680357; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.206831596002; accept = 0.17117117117117117; next nmcmc = 111
Retired point with ll = -21006.206764026316; accept = 0.14414414414414414; next nmcmc = 111
Retired point with ll = -21006.206291676444; accept = 0.17117117117117117; next nmcmc = 111
Retired point with ll = -21006.205911082918; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.204831132574; accept = 0.21621621621621623; next nmcmc = 111
Retired point with ll = -21006.204515693462; accept = 0.23423423423423423; next nmcmc = 111
Retired point with ll = -21006.20167909985; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.20151880076; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.199559149565; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.198014783993; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.197372407492; accept = 0.14414414414414414; next nmcmc = 111
Retired point with ll = -21006.19638992217; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.194294068326; accept = 0.2072072072072072; next nmcmc = 111
Retired point with ll = -21006.192105451737; accept = 0.07207207207207207; next nmcmc = 111
Retired point with ll = -21006.191074693375; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.1883754173; accept = 0.13513513513513514; next nmcmc = 111
Retired point with ll = -21006.18525117661; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.182116295193; accept = 0.2972972972972973; next nmcmc = 111
Retired point with ll = -21006.181600624375; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.17839882628; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.176112375168; accept = 0.11711711711711711; next nmcmc = 111
Retired point with ll = -21006.174051508286; accept = 0.12612612612612611; next nmcmc = 111
Retired point with ll = -21006.172157529556; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.169814964782; accept = 0.13513513513513514; next nmcmc = 111
Retired point with ll = -21006.16925511577; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.16784943761; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.166386723486; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.166366573416; accept = 0.14414414414414414; next nmcmc = 111
Retired point with ll = -21006.16547772488; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.162901770585; accept = 0.25225225225225223; next nmcmc = 111
Retired point with ll = -21006.162483114596; accept = 0.22522522522522523; next nmcmc = 111
Retired point with ll = -21006.159721312448; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.15837133759; accept = 0.12612612612612611; next nmcmc = 111
Retired point with ll = -21006.158122239736; accept = 0.12612612612612611; next nmcmc = 111
Retired point with ll = -21006.156769616955; accept = 0.22522522522522523; next nmcmc = 111
Retired point with ll = -21006.15662716765; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.154738387075; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.15164526529; accept = 0.21621621621621623; next nmcmc = 111
Retired point with ll = -21006.150590574915; accept = 0.13513513513513514; next nmcmc = 111
Retired point with ll = -21006.150292165163; accept = 0.22522522522522523; next nmcmc = 111
Retired point with ll = -21006.148943998054; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.146847031916; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.14647929411; accept = 0.14414414414414414; next nmcmc = 111
Retired point with ll = -21006.14509512798; accept = 0.13513513513513514; next nmcmc = 111
Retired point with ll = -21006.144710519606; accept = 0.11711711711711711; next nmcmc = 111
Retired point with ll = -21006.14463786569; accept = 0.22522522522522523; next nmcmc = 111
Retired point with ll = -21006.14444023594; accept = 0.16216216216216217; next nmcmc = 111
Retired point with ll = -21006.143634533946; accept = 0.1891891891891892; next nmcmc = 111
Retired point with ll = -21006.142332152765; accept = 0.12612612612612611; next nmcmc = 111
Retired point with ll = -21006.14070725989; accept = 0.18018018018018017; next nmcmc = 111
Retired point with ll = -21006.138124655667; accept = 0.12612612612612611; next nmcmc = 111
Retired point with ll = -21006.137206127565; accept = 0.21621621621621623; next nmcmc = 111
Retired point with ll = -21006.135984607867; accept = 0.17117117117117117; next nmcmc = 111
Retired point with ll = -21006.134188477678; accept = 0.17117117117117117; next nmcmc = 111
Retired point with ll = -21006.13354308611; accept = 0.15315315315315314; next nmcmc = 111
Retired point with ll = -21006.132668835795; accept = 0.22522522522522523; next nmcmc = 111
Retired point with ll = -21006.132468326832; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.13159847265; accept = 0.2702702702702703; next nmcmc = 111
Retired point with ll = -21006.130307216226; accept = 0.13513513513513514; next nmcmc = 111
Retired point with ll = -21006.12978735807; accept = 0.1981981981981982; next nmcmc = 111
Retired point with ll = -21006.12334419948; accept = 0.009009009009009009; next nmcmc = 113
Retired point with ll = -21006.12298345454; accept = 0.21238938053097345; next nmcmc = 113
Retired point with ll = -21006.12136760855; accept = 0.1504424778761062; next nmcmc = 113
Retired point with ll = -21006.1203942023; accept = 0.168141592920354; next nmcmc = 113
Retired point with ll = -21006.12021965659; accept = 0.26548672566371684; next nmcmc = 113
Retired point with ll = -21006.119238306303; accept = 0.12389380530973451; next nmcmc = 113
Retired point with ll = -21006.11815471457; accept = 0.1415929203539823; next nmcmc = 113
Retired point with ll = -21006.11739772581; accept = 0.18584070796460178; next nmcmc = 113
Retired point with ll = -21006.11656764032; accept = 0.18584070796460178; next nmcmc = 113
Retired point with ll = -21006.116458876273; accept = 0.23893805309734514; next nmcmc = 113
Retired point with ll = -21006.116294483374; accept = 0.10619469026548672; next nmcmc = 113
